brand,type,type_url,car_type,series,url
北汽昌河,北汽昌河,/price/brand-79-177.html#pvareaid=2042205,微面,北汽昌河M50,https://car.autohome.com.cn//price/series-3640.html#pvareaid=2042205
北汽昌河,北汽昌河,/price/brand-79-177.html#pvareaid=2042205,微面,福瑞达 (停售),https://car.autohome.com.cn//price/series-2478-0-3.html#pvareaid=2042205
北汽昌河,北汽昌河,/price/brand-79-177.html#pvareaid=2042205,微面,福运 (停售),https://car.autohome.com.cn//price/series-3058-0-3.html#pvareaid=2042205
北汽昌河,北汽昌河,/price/brand-79-177.html#pvareaid=2042205,微卡,福瑞达K21,https://car.autohome.com.cn//price/series-4141.html#pvareaid=2042205
北汽昌河,北汽昌河,/price/brand-79-177.html#pvareaid=2042205,微卡,福瑞达K22,https://car.autohome.com.cn//price/series-4142.html#pvareaid=2042205
北汽道达,北汽瑞丽,/price/brand-301-482.html#pvareaid=2042205,MPV,道达V8,https://car.autohome.com.cn//price/series-4511.html#pvareaid=2042205
北汽幻速,北汽银翔,/price/brand-203-383.html#pvareaid=2042205,SUV,北汽幻速S2,https://car.autohome.com.cn//price/series-3284.html#pvareaid=2042205
北汽幻速,北汽银翔,/price/brand-203-383.html#pvareaid=2042205,SUV,北汽幻速S3,https://car.autohome.com.cn//price/series-3361.html#pvareaid=2042205
北汽幻速,北汽银翔,/price/brand-203-383.html#pvareaid=2042205,SUV,北汽幻速S5,https://car.autohome.com.cn//price/series-4276.html#pvareaid=2042205
北汽幻速,北汽银翔,/price/brand-203-383.html#pvareaid=2042205,SUV,北汽幻速S6,https://car.autohome.com.cn//price/series-3426.html#pvareaid=2042205
北汽幻速,北汽银翔,/price/brand-203-383.html#pvareaid=2042205,SUV,北汽幻速S7,https://car.autohome.com.cn//price/series-4502.html#pvareaid=2042205
北汽幻速,北汽银翔,/price/brand-203-383.html#pvareaid=2042205,MPV,北汽幻速H3,https://car.autohome.com.cn//price/series-3874.html#pvareaid=2042205
北汽幻速,北汽银翔,/price/brand-203-383.html#pvareaid=2042205,MPV,北汽幻速H5,https://car.autohome.com.cn//price/series-4310.html#pvareaid=2042205
北汽幻速,北汽银翔,/price/brand-203-383.html#pvareaid=2042205,微面,北汽幻速H2,https://car.autohome.com.cn//price/series-3661.html#pvareaid=2042205
北汽幻速,北汽银翔,/price/brand-203-383.html#pvareaid=2042205,微面,北汽幻速H2V,https://car.autohome.com.cn//price/series-4137.html#pvareaid=2042205
北汽幻速,北汽银翔,/price/brand-203-383.html#pvareaid=2042205,轻客,北汽幻速H6,https://car.autohome.com.cn//price/series-3714.html#pvareaid=2042205
北汽威旺,北京汽车,/price/brand-143-312.html#pvareaid=2042205,SUV,北汽威旺S50,https://car.autohome.com.cn//price/series-4009.html#pvareaid=2042205
北汽威旺,北京汽车,/price/brand-143-312.html#pvareaid=2042205,MPV,北汽威旺M50F,https://car.autohome.com.cn//price/series-4154.html#pvareaid=2042205
北汽威旺,北京汽车,/price/brand-143-312.html#pvareaid=2042205,MPV,北汽威旺M60,https://car.autohome.com.cn//price/series-4553.html#pvareaid=2042205
北汽威旺,北京汽车,/price/brand-143-312.html#pvareaid=2042205,微面,北汽威旺306,https://car.autohome.com.cn//price/series-2482.html#pvareaid=2042205
北汽威旺,北京汽车,/price/brand-143-312.html#pvareaid=2042205,微面,北汽威旺M20,https://car.autohome.com.cn//price/series-3191.html#pvareaid=2042205
北汽威旺,北京汽车,/price/brand-143-312.html#pvareaid=2042205,微面,北汽威旺M30,https://car.autohome.com.cn//price/series-3916.html#pvareaid=2042205
北汽威旺,北京汽车,/price/brand-143-312.html#pvareaid=2042205,微面,北汽威旺307,https://car.autohome.com.cn//price/series-3231.html#pvareaid=2042205
北汽威旺,北京汽车,/price/brand-143-312.html#pvareaid=2042205,微面,北汽威旺205 (停售),https://car.autohome.com.cn//price/series-2943-0-3.html#pvareaid=2042205
北汽威旺,北京汽车,/price/brand-143-312.html#pvareaid=2042205,微面,北汽威旺M35 (停售),https://car.autohome.com.cn//price/series-4061-0-3.html#pvareaid=2042205
北汽威旺,北京汽车,/price/brand-143-312.html#pvareaid=2042205,微卡,北汽威旺T205-D (停售),https://car.autohome.com.cn//price/series-3428-0-3.html#pvareaid=2042205
北汽威旺,北京汽车制造厂,/price/brand-143-185.html#pvareaid=2042205,SUV,北汽007 (停售),https://car.autohome.com.cn//price/series-3712-0-3.html#pvareaid=2042205
北汽威旺,北汽新能源,/price/brand-143-390.html#pvareaid=2042205,微面,北汽威旺407EV,https://car.autohome.com.cn//price/series-4812.html#pvareaid=2042205
北汽新能源,北汽新能源,/price/brand-208-390.html#pvareaid=2042205,轿车,北汽新能源EC3,https://car.autohome.com.cn//price/series-5059.html#pvareaid=2042205
北汽新能源,北汽新能源,/price/brand-208-390.html#pvareaid=2042205,轿车,北汽新能源EU5,https://car.autohome.com.cn//price/series-5058.html#pvareaid=2042205
北汽新能源,北汽新能源,/price/brand-208-390.html#pvareaid=2042205,轿车,BEIJING-EU7,https://car.autohome.com.cn//price/series-5189.html#pvareaid=2042205
北汽新能源,北汽新能源,/price/brand-208-390.html#pvareaid=2042205,轿车,北汽新能源EC,https://car.autohome.com.cn//price/series-4264.html#pvareaid=2042205
北汽新能源,北汽新能源,/price/brand-208-390.html#pvareaid=2042205,轿车,北汽新能源EV (停售),https://car.autohome.com.cn//price/series-3533-0-3.html#pvareaid=2042205
北汽新能源,北汽新能源,/price/brand-208-390.html#pvareaid=2042205,轿车,北汽新能源EU (停售),https://car.autohome.com.cn//price/series-3884-0-3.html#pvareaid=2042205
北汽新能源,北汽新能源,/price/brand-208-390.html#pvareaid=2042205,轿车,北汽新能源ES210 (停售),https://car.autohome.com.cn//price/series-3537-0-3.html#pvareaid=2042205
北汽新能源,北汽新能源,/price/brand-208-390.html#pvareaid=2042205,轿车,北汽新能源EH (停售),https://car.autohome.com.cn//price/series-4104-0-3.html#pvareaid=2042205
北汽新能源,北汽新能源,/price/brand-208-390.html#pvareaid=2042205,SUV,北汽新能源EC5,https://car.autohome.com.cn//price/series-5095.html#pvareaid=2042205
北汽新能源,北汽新能源,/price/brand-208-390.html#pvareaid=2042205,SUV,北汽新能源EX3,https://car.autohome.com.cn//price/series-5021.html#pvareaid=2042205
北汽新能源,北汽新能源,/price/brand-208-390.html#pvareaid=2042205,SUV,北汽新能源EX5,https://car.autohome.com.cn//price/series-5022.html#pvareaid=2042205
北汽新能源,北汽新能源,/price/brand-208-390.html#pvareaid=2042205,SUV,北汽新能源EX,https://car.autohome.com.cn//price/series-4015.html#pvareaid=2042205
北汽制造,北京汽车制造厂,/price/brand-154-185.html#pvareaid=2042205,SUV,战旗,https://car.autohome.com.cn//price/series-965.html#pvareaid=2042205
北汽制造,北京汽车制造厂,/price/brand-154-185.html#pvareaid=2042205,SUV,BJ 212,https://car.autohome.com.cn//price/series-3035.html#pvareaid=2042205
北汽制造,北京汽车制造厂,/price/brand-154-185.html#pvareaid=2042205,SUV,北京BW007,https://car.autohome.com.cn//price/series-2126.html#pvareaid=2042205
北汽制造,北京汽车制造厂,/price/brand-154-185.html#pvareaid=2042205,SUV,勇士,https://car.autohome.com.cn//price/series-622.html#pvareaid=2042205
北汽制造,北京汽车制造厂,/price/brand-154-185.html#pvareaid=2042205,SUV,陆霸,https://car.autohome.com.cn//price/series-966.html#pvareaid=2042205
北汽制造,北京汽车制造厂,/price/brand-154-185.html#pvareaid=2042205,SUV,骑士S12 (停售),https://car.autohome.com.cn//price/series-852-0-3.html#pvareaid=2042205
北汽制造,北京汽车制造厂,/price/brand-154-185.html#pvareaid=2042205,皮卡,越铃,https://car.autohome.com.cn//price/series-2960.html#pvareaid=2042205
北汽制造,北京汽车制造厂,/price/brand-154-185.html#pvareaid=2042205,皮卡,锐铃,https://car.autohome.com.cn//price/series-2915.html#pvareaid=2042205
北汽制造,北京汽车制造厂,/price/brand-154-185.html#pvareaid=2042205,皮卡,勇士皮卡,https://car.autohome.com.cn//price/series-4586.html#pvareaid=2042205
北汽制造,北京汽车制造厂,/price/brand-154-185.html#pvareaid=2042205,皮卡,战旗皮卡,https://car.autohome.com.cn//price/series-3221.html#pvareaid=2042205
北汽制造,北京汽车制造厂,/price/brand-154-185.html#pvareaid=2042205,皮卡,陆铃 (停售),https://car.autohome.com.cn//price/series-2959-0-3.html#pvareaid=2042205
奔驰,北京奔驰,/price/brand-36-152.html#pvareaid=2042205,轿车,奔驰A级,https://car.autohome.com.cn//price/series-4764.html#pvareaid=2042205
奔驰,北京奔驰,/price/brand-36-152.html#pvareaid=2042205,轿车,奔驰A级AMG,https://car.autohome.com.cn//price/series-5217.html#pvareaid=2042205
奔驰,北京奔驰,/price/brand-36-152.html#pvareaid=2042205,轿车,奔驰C级,https://car.autohome.com.cn//price/series-588.html#pvareaid=2042205
奔驰,北京奔驰,/price/brand-36-152.html#pvareaid=2042205,轿车,奔驰E级,https://car.autohome.com.cn//price/series-197.html#pvareaid=2042205
奔驰,北京奔驰,/price/brand-36-152.html#pvareaid=2042205,轿车,奔驰E级新能源,https://car.autohome.com.cn//price/series-4768.html#pvareaid=2042205
奔驰,北京奔驰,/price/brand-36-152.html#pvareaid=2042205,轿车,奔驰C级新能源 (停售),https://car.autohome.com.cn//price/series-4349-0-3.html#pvareaid=2042205
奔驰,北京奔驰,/price/brand-36-152.html#pvareaid=2042205,SUV,奔驰GLA,https://car.autohome.com.cn//price/series-3248.html#pvareaid=2042205
奔驰,北京奔驰,/price/brand-36-152.html#pvareaid=2042205,SUV,奔驰GLB,https://car.autohome.com.cn//price/series-5348.html#pvareaid=2042205
奔驰,北京奔驰,/price/brand-36-152.html#pvareaid=2042205,SUV,奔驰EQC,https://car.autohome.com.cn//price/series-5232.html#pvareaid=2042205
奔驰,北京奔驰,/price/brand-36-152.html#pvareaid=2042205,SUV,奔驰GLC,https://car.autohome.com.cn//price/series-3862.html#pvareaid=2042205
奔驰,北京奔驰,/price/brand-36-152.html#pvareaid=2042205,SUV,奔驰GLK级 (停售),https://car.autohome.com.cn//price/series-2562-0-3.html#pvareaid=2042205
奔驰,福建奔驰,/price/brand-36-301.html#pvareaid=2042205,MPV,奔驰V级,https://car.autohome.com.cn//price/series-3823.html#pvareaid=2042205
奔驰,福建奔驰,/price/brand-36-301.html#pvareaid=2042205,MPV,威霆,https://car.autohome.com.cn//price/series-2084.html#pvareaid=2042205
奔驰,福建奔驰,/price/brand-36-301.html#pvareaid=2042205,MPV,唯雅诺 (停售),https://car.autohome.com.cn//price/series-2034-0-3.html#pvareaid=2042205
奔驰,福建奔驰,/price/brand-36-301.html#pvareaid=2042205,轻客,凌特,https://car.autohome.com.cn//price/series-2564.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,轿车,奔驰A级(进口),https://car.autohome.com.cn//price/series-52.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,轿车,奔驰B级,https://car.autohome.com.cn//price/series-398.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,轿车,奔驰CLA级,https://car.autohome.com.cn//price/series-2966.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,轿车,奔驰C级(进口),https://car.autohome.com.cn//price/series-56.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,轿车,奔驰E级(进口),https://car.autohome.com.cn//price/series-450.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,轿车,奔驰CLS级,https://car.autohome.com.cn//price/series-365.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,轿车,奔驰S级,https://car.autohome.com.cn//price/series-59.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,轿车,奔驰S级新能源,https://car.autohome.com.cn//price/series-4344-0-3.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,SUV,奔驰GLC(进口),https://car.autohome.com.cn//price/series-3339.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,SUV,奔驰GLE,https://car.autohome.com.cn//price/series-3683.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,SUV,奔驰G级,https://car.autohome.com.cn//price/series-60.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,SUV,奔驰GLS,https://car.autohome.com.cn//price/series-3688.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,SUV,奔驰GLA(进口),https://car.autohome.com.cn//price/series-3079-0-3.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,SUV,奔驰GLE新能源,https://car.autohome.com.cn//price/series-4346-0-3.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,SUV,奔驰GLK级(进口) (停售),https://car.autohome.com.cn//price/series-595-0-3.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,SUV,奔驰M级 (停售),https://car.autohome.com.cn//price/series-57-0-3.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,SUV,奔驰GL级 (停售),https://car.autohome.com.cn//price/series-467-0-3.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,跑车,奔驰SLC级,https://car.autohome.com.cn//price/series-3278.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,跑车,奔驰SL级,https://car.autohome.com.cn//price/series-237.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,跑车,奔驰CLK级 (停售),https://car.autohome.com.cn//price/series-235-0-3.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,跑车,奔驰CL级 (停售),https://car.autohome.com.cn//price/series-683-0-3.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,跑车,奔驰SLK级 (停售),https://car.autohome.com.cn//price/series-267-0-3.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,MPV,Sprinter,https://car.autohome.com.cn//price/series-2005-0-3.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,MPV,威霆(进口),https://car.autohome.com.cn//price/series-192-0-3.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,MPV,奔驰R级 (停售),https://car.autohome.com.cn//price/series-469-0-3.html#pvareaid=2042205
奔驰,奔驰(进口),/price/brand-36-47.html#pvareaid=2042205,MPV,唯雅诺(进口) (停售),https://car.autohome.com.cn//price/series-300-0-3.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,轿车,奔驰CLA级AMG,https://car.autohome.com.cn//price/series-2967.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,轿车,奔驰C级AMG,https://car.autohome.com.cn//price/series-2717.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,轿车,奔驰E级AMG,https://car.autohome.com.cn//price/series-2718.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,轿车,奔驰S级AMG,https://car.autohome.com.cn//price/series-2197.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,轿车,奔驰A级AMG(进口),https://car.autohome.com.cn//price/series-2842.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,轿车,奔驰CLS级AMG,https://car.autohome.com.cn//price/series-2719-0-3.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,SUV,奔驰GLA AMG,https://car.autohome.com.cn//price/series-3264.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,SUV,奔驰GLC AMG,https://car.autohome.com.cn//price/series-4074.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,SUV,奔驰GLE AMG,https://car.autohome.com.cn//price/series-3704.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,SUV,奔驰G级AMG,https://car.autohome.com.cn//price/series-2723.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,SUV,奔驰GLS AMG,https://car.autohome.com.cn//price/series-3901.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,SUV,奔驰M级AMG (停售),https://car.autohome.com.cn//price/series-2722-0-3.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,SUV,奔驰GL级AMG (停售),https://car.autohome.com.cn//price/series-2833-0-3.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,跑车,AMG GT,https://car.autohome.com.cn//price/series-3451.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,跑车,奔驰SLK级AMG,https://car.autohome.com.cn//price/series-2721-0-3.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,跑车,奔驰SL级AMG,https://car.autohome.com.cn//price/series-2720-0-3.html#pvareaid=2042205
奔驰,梅赛德斯-AMG,/price/brand-36-344.html#pvareaid=2042205,跑车,奔驰SLS级AMG (停售),https://car.autohome.com.cn//price/series-914-0-3.html#pvareaid=2042205
奔驰,梅赛德斯-迈巴赫,/price/brand-36-407.html#pvareaid=2042205,轿车,迈巴赫S级,https://car.autohome.com.cn//price/series-3665.html#pvareaid=2042205
奔腾,一汽奔腾,/price/brand-95-10.html#pvareaid=2042205,轿车,奔腾B30,https://car.autohome.com.cn//price/series-3695.html#pvareaid=2042205
奔腾,一汽奔腾,/price/brand-95-10.html#pvareaid=2042205,轿车,奔腾B30EV,https://car.autohome.com.cn//price/series-4584.html#pvareaid=2042205
奔腾,一汽奔腾,/price/brand-95-10.html#pvareaid=2042205,轿车,奔腾B50,https://car.autohome.com.cn//price/series-632.html#pvareaid=2042205
奔腾,一汽奔腾,/price/brand-95-10.html#pvareaid=2042205,轿车,奔腾B70,https://car.autohome.com.cn//price/series-466.html#pvareaid=2042205
奔腾,一汽奔腾,/price/brand-95-10.html#pvareaid=2042205,轿车,奔腾B90,https://car.autohome.com.cn//price/series-2310.html#pvareaid=2042205
